页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
1,4891489831751125,老照片bot,2023-04-17 12:25:18,【来自投稿】1982年，杨洁导演与六小龄童在浙江绍兴的鲁迅故居前合影留念 ,14,17,338
1,4892991074863494,丨吸尘丨,2023-04-21 15:50:42,DAY-2「鲁迅故居」📜 ,3,37,131
1,4892919494084207,柴柴睡了,2023-04-21 11:06:16,大学生特种兵之“绍兴周末两日游”上周末蒋蒋来杭州找我玩，我们就顺便一起去了绍兴，我俩比较随意喜欢避开人流走，所以即使周末人很多也玩得很开心🥳本次行程：老胡子饭店（绍兴菜）—八字桥（黄酒棒冰）—鲁迅故居（奶油小攀、香酥鸡烧饼）—次坞打面—安昌古镇（印糕、孝店王）#绍兴##大学生特种兵旅游# 绍兴,24,144,2119
1,4895990375776939,神隐俊,2023-04-29 22:28:50,鲁迅故居的看门大爷见我便颤声说：“你像……你像……那个四凤！”今天是鲁迅旧迹巡礼路线，一路上疏爽幽静，内山书店人流量尚可。可能五一抵沪百万大军中特意来看他的人到底不多。一路上听英子讲鲁迅的趣事倒也愉快，只是看到他谢世的床榻、笔耕的书案，以及被沉沉暂停在90年前那个下午的钟，内心还是不免震动。感谢先生在今天仍为我们指引最冷僻的小径。傍晚在公园里听大爷大妈们拉手风琴唱苏联歌曲。夜晚在思南路一带逡巡，悄悄步入老公寓转身却被落锁，惶惶中找到后门才得以脱身。上海仍是一本读不尽的书。 上海·1927·鲁迅与内山纪念书局,0,2,6
1,4895988860328504,钟麽肥寺,2023-04-29 22:22:50,绍兴来了 鲁迅故居-周恩来纪念馆-书圣故里-蔡元培故居-阳明故里-西小路-绍兴博物馆-仓桥直街-南湖景区都去了 ,0,0,0
1,4895980867027148,LR97665,2023-04-29 21:51:03,出门请三思，各位。 #鲁迅故居# ,0,0,0
1,4895977574239939,可不兴放香菜哦,2023-04-29 21:37:59,节假日人真的恐怖。 想着随便玩玩到鲁迅故居 然后从百草园骂到了三味书屋 先生还是应该多留几篇课文给他们背 学生多 旅游团也多  停车位也一位难求 好了 不再去凑热闹了 ,0,0,0
1,4895977448147630,O冒冒O至上,2023-04-29 21:37:29,一路开车来绍兴吃吃喝喝，晚上九点跑到古镇找吃的，这里人作息太规律了，饭店看到我们都愣了，感觉想说打烊了没好意思说出口。鲁迅故居附近的景点都没啥人。外面冷冷清清的，走起路来都有点害怕。 ,0,0,0
1,4895970855228747,南瓜燕,2023-04-29 21:11:17,鲁迅故居+纪念馆+鲁迅祖居。这景点火爆程度大概类似南京的总统府，白天的票约不到只能约晚上。百草园的菜地过于潦草，妈妈说只有油菜花和冬瓜（我一个也不认得）。鲁迅病重时只剩38公斤不到，他爷爷进士，爸爸是秀才，妈妈识字能读书，弟弟周建人当过浙江省省长。保姆给他儿时睡前读物都是山海经。 ,0,0,0
1,4895955469471966,赵可欣i,2023-04-29 20:10:09,📷《鲁迅故里》   小时候课本上的鲁迅故居，从百草园到三味书屋，从课本回到现实📖是那自由的味道 ,0,0,2
1,4895950000095835,一亩二分,2023-04-29 19:48:25,鲁迅故居预约人太多没进得去 坐了乌篷船 吃到了心怡的小吃 ,0,3,1
1,4895947047831796,随机现象普遍存在,2023-04-29 19:36:41,#出差日记#Day8 没约到鲁迅故居的票就去沈园逛了逛，黄酒奶茶还蛮好喝 ,0,1,1
1,4895945370376743,SHEN_SEA,2023-04-29 19:30:01,04 这个月很忙 项目从三月底结束 延期到8月可能更久 看这个月好像过得还算开心～ 本来想出去玩 但买不到票 最后决定去绍兴（鲁迅故居被约满了…… ,0,4,4
2,4895935705913724,L7bb,2023-04-29 18:51:37,感受先生笔下的世界#鲁迅故居# ,0,0,0
2,4895935316886564,莹小仙15,2023-04-29 18:50:04,“从百草园到三味书屋” 读先生的书📖，去先生的故里  总要去趟绍兴吧 去看一下小时候课本里的鲁迅故居 去走一下百草园到三味书屋 去尝一下黄酒奶茶🥤 去感受一下绍兴浓厚的文化底蕴和江南水乡的烟火气～ 绍兴·鲁迅故里 ,0,0,1
2,4895934624302779,阿朱是草头云,2023-04-29 18:47:19,开了四个半小时，一本正经来参观鲁迅故居 ,0,2,0
2,4895927716812865,CC-hcn,2023-04-29 18:19:52,鲁迅故居vs仓桥直街 ,0,3,1
2,4895919872934671,Shirley刘ET,2023-04-29 17:48:42,day1 绍兴 鲁迅故居人山人海 还是八字桥直街溜达一圈 ,0,2,0
2,4895918115523467,Hi这妞真野蛮,2023-04-29 17:41:43,绍兴研学一日游——鲁迅故居 ,0,0,0
2,4895904471716499,低级普女__,2023-04-29 16:47:30,明天去爬山 膝盖摔了 后天去绍兴 鲁迅故居预约不到 ,0,0,0
2,4895904466734932,北城以念33582,2023-04-29 16:47:29,在鲁迅故居喝了竹筒茶 带了一杯半糖一夏上车 回家发现我妈点了七分甜 下意识：我不想喝了 ,0,1,1
2,4895898590511921,双鱼可以做四吃,2023-04-29 16:24:08,十多年前懵懵懂懂地调研，至今只记得隆兴寺有尊极美的倒坐观音，才知道阜成门鲁迅故居书桌上也摆了一张观音相片。那时还都是冷门景点，如今已成旅游胜地。梁思成先生所见的阳和楼是老照片里的庄严尤过于罗马的凯旋门，但街道已经拓宽为双向机动车道，与楼门的体量关系大为改变。从城墙南门向北眺望四塔，远处天际线被高耸的楼房分割，有点遗憾。 石家庄·正定古城,1,5,5
2,4895878735462962,啊这怎么可以这样,2023-04-29 15:05:14,回来啦总结一下，其实这次研学就是不停地让我们消费，景点并没有很认真地去看，毕竟我对书法真的不感兴趣，鲁镇以及鲁迅故居人真的很多（学生+老人+情侣+家庭+好友），故居里根本没有机会让你停下来看看而且这次踩了很多累，遇到了无经营许可证的小贩，兰亭里卖的黄酒奶茶是掺了热水的阿萨姆，鲁迅故居里的黄酒咖啡并没有想象中的那么好喝，但是晚上在酒店和同学一起唱歌，喝古茗，吃烧烤 并遇上了一位同学生日吃到了蛋糕，但是忘记带房卡结果被关在门外。下次还是想和朋友一起去，慢慢悠悠地逛,0,0,2
3,4895867980745650,瞧那猪-lucy妈,2023-04-29 14:22:30,8Y10M27D 绍兴匆匆半日游 为带路姐感受一下淳朴绍兴，早起，我做到了 鲁迅故居无票无票，遗憾 绍兴 ,0,1,0
3,4895866177718387,h要上进,2023-04-29 14:15:20,现在的鲁迅故居 vs 疫情期间我去的鲁迅故居 ,0,11,9
3,4895812188639811,蓝鲸灵的随心记,2023-04-29 10:40:48,绍兴目前有两个5A级景点，一个是鲁迅故居，另一个就是#沈园# 了。沈园主要有两个看点:一是难得的宋代园林，其实在地基部分考古发现了唐宋明清的痕迹，最后在遗址上恢复建设了宋代园林；一是#陆游# 和唐婉的爱情故事。二人当年迫于压力分开后又于沈园重逢，写下了著名的《凤头钗》，陆游一生忆念，唐婉后来抑郁而终。沈园分三个部分，正苑就是宋代园林主要呈现部分，东苑爱情主题，南苑则主要介绍陆游的生平。#放翁# 一生诗作近万，是中国古代诗作流传总量最多的诗人，然而其“不以书名，而草书横绝一时”。他与范成大、朱熹、张即之合称南宋四大书家。总体来说，沈园5A级还是定位高了，个人拙见顶多4A吧，既然来到绍兴，看还是值得一看的。,0,0,0
3,4895783570900656,芋泥波波不加糖吼,2023-04-29 08:47:05,一年来三次鲁迅故居，鲁迅赐我力量 ,0,0,0
3,4895776620939844,孙shine静,2023-04-29 08:19:28,绍兴之行～鲁迅故居—乌篷船—沈园—八字桥 ,0,0,0
3,4895687810483514,旁观银河,2023-04-29 02:26:34,是谁不仅捡漏预约到了鲁迅故居 又在忘记买票的情况下候补到了一等的往返高铁票 我宣布五月就是我的幸运月 ,0,8,14
3,4895682123007526,今天又又烦了吗,2023-04-29 02:03:58,👩🏻我们去浙江玩 你去不去呀 我：不想去 👩🏻我们顺便去鲁迅故居 你之前不是说想去 我：不去啊 ,0,0,0
3,4895633384933094,阿厘厘儿,2023-04-28 22:50:18,&quot;从百草园到三味书屋&quot; 读先生的书，去先生的故里总要去趟绍兴吧 去看一下小时候课文里的鲁迅故居 去走一下从百草园到三味书屋 去尝一下黄酒雪糕和黄酒奶茶 去感受一下绍兴浓厚的文化底蕴和江南水乡的烟火气 ,0,0,0
3,4895618096695761,你的友好邻居老王,2023-04-28 21:49:32,#鲁迅故居# 绍兴·鲁迅故里 ,0,2,5
4,4895607765867191,LH孟小婆,2023-04-28 21:08:30,#今日快乐#  鲁迅故居 柯岩风景区 乔波滑雪  绍兴·鲁迅故里 ,0,1,1
4,4895591560385112,likena_0-0,2023-04-28 20:04:06,这几天游学天天都走十好几公里累死了(T＿T) 去了鲁迅故居和一些其他的见到了课文里说的三味书屋|ω・）基本上每个餐厅酒店都列了p1p3这个说真的有点尴尬啊啊啊今天回去打算早一点睡（）昨天太晚了睡今早都没来得及吃早饭 ,0,1,2
4,4895574161363858,鹅鹅马甲,2023-04-28 18:54:58,今天是鲁迅故居和柯岩一日游， 又去看了那张刻着“早”的桌子 绍兴 ,0,0,0
4,4895573784659626,JM2012,2023-04-28 18:53:28,去了鲁迅故居鲁迅博物馆，三味书屋排队有点长就没有进去了，逛到沈园门口，看到要买门票也没进去扫了美团单车准备骑车回酒店，骑了没几步看到一家次坞打面想停下来吃个午饭，结果却关不了车，搞来搞去都没法在停车范围，在边缘也不行，然后就超过15分钟，又多收了1.5元，气死了，再也不要美团单车了ps黄酒咖啡也不好喝其实心里是有预期的，想着来也来了，喝喝看吧，果然不好喝,0,1,0
4,4895563089447743,海淀糟老头,2023-04-28 18:10:58,带着微博去旅行  春季自駕遊第十一站—浙江紹興#自驾游# 魯迅故里#随拍# 參觀魯迅博物館、魯迅祖居、魯迅故居、三味書屋和百草園旅途笔记      ,0,3,2
4,4895505832216021,luckluckyoyo,2023-04-28 14:23:27,#带着微博去旅行#  五一要趁着小长假旅游哦，这次要去绍兴吃王老香臭豆腐，要去鲁迅故居看鲁迅先生生活过的地方，好期待 ,0,2,0
4,4895499298016877,Flickyyy,2023-04-28 13:57:29,鲁迅故居预约没了 我大哭 ,0,4,0
4,4895489873416121,_不语__,2023-04-28 13:20:02,朝花夕拾 鲁迅（中）分为朝花夕拾和野草两部分的散文集，朝花夕拾的部分不知道什么时候看过，外加前些年去过鲁迅故居，再看起来两者结合起来更加真实生动。虽然文中有一些回应讽刺别人的部分，但大部分还是轻松感比较强的。而野草部分则是比较像记忆中那种批判、痛感、激烈的文字，文中有偶尔提到一些具体的人，翻到注释却早已离去，毫无希望的斗争，一批又一批人牺牲，真希望他们能知道现在这个时候。,0,0,0
4,4895447288381865,-持续摆烂-,2023-04-28 10:30:48,手机像素好差劲 部门聚餐刚好在鲁迅故居旁边，这是夜景下的鲁迅先生 绍兴·绍兴越国文化博物馆 ,0,0,0
4,4895370280436579,zm_fine,2023-04-28 05:24:49,江浙自驾游第27天 绍兴 阳明故里仓桥直街 鲁迅故居 沈园 八字桥 安昌古镇夜景 品尝安昌肠，师爷馄饨 ,0,0,0
5,4895273472231085,柳是三声不是二声,2023-04-27 23:00:08,为了我的近代史作业五一去趟鲁迅故居会不会被挤死（单纯刚刚刷到一个非常挤的视频） ,0,0,0
5,4895268439592758,恒温磁场,2023-04-27 22:40:08,四月初去鲁迅故居看到墙上写了“工作 工作”觉得蛮有意思就拍了 没想到特么整个月过去了居然一直在工作工作工作工作工作 ,0,0,0
5,4895248298016912,空白记忆的我们,2023-04-27 21:20:05,#懵逼日常#  疗养第四天 绍兴·柯岩风景区&amp;鲁迅故居 晚上自己一个人暴走近两个小时 误打误撞走到了明天要去的仓桥古街 回酒店的路也差点找不到了 累死我了 ,0,0,0
5,4895225682068535,哆啦A梦Li妹,2023-04-27 19:50:14,最近一天 鲁迅故居 买完黄酒准备回家 和爸妈的杭州之旅完美收官 不得不说一句 这次一起出门竟然没吵架 绍兴 ,0,0,2
5,4895212901500723,上海虹口,2023-04-27 18:59:27,【“三香弄堂”里的这堂课有点东西】“鲁迅故居”四个字是谁题写的？鲁迅先生的最后十年为何选择在虹口居住？期间又发生了哪些故事？……日前，由四川北路街道社区党委、鲁迅纪念馆共同主办，山二居民区党总支和鲁迅故居承办的鲁迅故居“一人一课”正式开讲。 ,0,0,0
5,4895201107385346,爱吃薯片的der,2023-04-27 18:12:35,绍兴1⃣️ 下午到了杭州直接坐地铁去了绍兴 在宾馆放下行李后就去了鲁迅故居—沈园—仓桥直街（压马路） ,0,0,6
5,4895153656955259,不动的岗扎鱼斯,2023-04-27 15:04:01,不知是第几次在鲁迅故居打卡了，不过内山书店还是头一次进去，果然和料想中的无趣。 也没有喝那款被擅自命名为“朝花夕拾”的拿铁，因为我实在想不通这咖啡是如何蹭上这四个字的。 还看到那本挂羊头卖狗肉的《鲁迅传》，绝！ 上海·1927·鲁迅与内山纪念书局 ,0,0,0
5,4895113681045659,山中小梨,2023-04-27 12:25:11,去参观“鲁迅故居”，就是那个写——“真正的猛士，敢于直灭惨淡的人生，敢于正视淋漓的鲜血”的鲁迅。怎么滴，还能有其他鲁迅不成？话也不能这样说，有诗仙李白，人生得意须尽欢，莫使金樽空对月。天生我材必有用，千金散尽还复来。还有烈士李白，电影《永不消逝的电波》原型。瞧，不就是有同名同姓的情况嘛，我在无关紧要的事情上向来是颇为严谨细致的，嗯嗯。知道鲁迅先生的纪念馆在虹口公园，也知道他故居位于山阴路，但是纸上得来终觉浅，绝知此事要躬行。朋友们，无论如何，是感觉而不是思想构建了我们与现实之间最主要的关联！参观名人故居，会有一种沧桑感，仿佛行走在当年黄金时代。求求了，不要齐刷刷的翻新啊，不要簇簇新那种，修旧如旧好吗，谢谢。,0,0,1
5,4895105599408087,eco猫,2023-04-27 11:53:04,绍兴一日游，推荐东湖撸船，沈园和鲁迅故居又小又挤没什么意思 ,0,0,2
6,4895084334552557,不惑年快乐出发,2023-04-27 10:28:34,日精进163 访鲁迅故居1：鲁迅身高1.6米，却顶天立地，腰杆笔直，斗不弯，压不垮。他是中国的骄傲，民族的脊梁！2：男子汉大丈夫当如鲁迅，横眉冷对千夫指，俯首甘为孺子牛。对敌人，鲁迅就是一把匕首，一杆标枪，直刺敌人心脏；对朋友，对同袍，对劳苦大众，鲁迅慈眉善目，俯首帖耳。3：民国时期，允许有鲁迅这样大师的存在，今天的社会，还能有这样横眉冷目无情揭露社会黑暗的正义之士的立锥之地吗？恐怕早进监牢。4：我无比钦佩鲁迅，我自己却不愿意做鲁迅这样的人，我也不愿意我的小孩成为鲁迅这样的人。环境变了，社会容不下这样的人。好好活着，是我们普通人的第一要务。5：看着书架上一排排的文学书，感慨万千，这些书，在这个浮躁的社会，有几个人潜心去研读？翻开书页，光滑无痕，放在书架，只是摆设。6：有些人，读了很多书，依然过不好这一生。所以，读什么，怎么读，如何学以致用有结果，是一门学问。7：只是坐在这个书屋，看着满墙的书籍，我的心安静下来了，思如泉涌，灵感迸发，我知道，这就是一种场。平时没有这种场时，心中要给自己造这种场。8：找个安静的地方，建个书屋，潜心研读诸子百家，阅读历史，文学，哲学，经济，政治，艺术等经典，好不好？非常好，如果时间限定在三年内，或者五年内的话。如果是一辈子，那只会成为百无一用的书生。真正修行的场所，在红尘。一个人精神富足的同时，要建功立业，有成功的事业，有和睦有爱的家庭，有身心健康的小孩，财务基本自由，这才是成功的人生。9：一个人说自己很厉害，已经开悟得道了。但他的老婆跑了，小孩教育一塌糊涂，经济困顿，对父母没有尽孝，这样的人，哪怕最后成了神仙，又有什么好羡慕的？10：去哪里旅游，看到了什么并不重要，学到了什么，感悟到了什么至关重要。 网页链接,0,0,0
